ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,60851757,76070737,4.0,0,0
,64233506,76070737,1.0,0,0
,24326347,76070737,1.0,0,0
,36632652,76070737,2.0,0,0
,37734886,76070737,5.0,0,0
,47156393,76070737,5.0,0,0
,68726837,76070737,3.0,0,0
,30677689,76070737,5.0,0,0
,20058261,76070737,2.0,0,0
,86527252,76070737,4.0,0,0
,30300363,76070737,3.0,0,0
,18508406,76070737,3.0,0,0
,85477069,76070737,5.0,0,0
,60851757,59890131,5.0,0,0
,64233506,59890131,1.0,0,0
,24326347,59890131,3.0,0,0
,36632652,59890131,3.0,0,0
,37734886,59890131,5.0,0,0
,47156393,59890131,2.0,0,0
,68726837,59890131,5.0,0,0
,30677689,59890131,2.0,0,0
,20058261,59890131,3.0,0,0
,86527252,59890131,4.0,0,0
,30300363,59890131,4.0,0,0
,18508406,59890131,4.0,0,0
,85477069,59890131,2.0,0,0
,60851757,49746069,5.0,0,0
,64233506,49746069,4.0,0,0
,24326347,49746069,4.0,0,0
,36632652,49746069,4.0,0,0
,37734886,49746069,4.0,0,0
,47156393,49746069,3.0,0,0
,68726837,49746069,1.0,0,0
,30677689,49746069,4.0,0,0
,20058261,49746069,4.0,0,0
,86527252,49746069,5.0,0,0
,30300363,49746069,5.0,0,0
,18508406,49746069,3.0,0,0
,85477069,49746069,4.0,0,0
,60851757,88156681,4.0,0,0
,64233506,88156681,3.0,0,0
,24326347,88156681,5.0,0,0
,36632652,88156681,4.0,0,0
,37734886,88156681,3.0,0,0
,47156393,88156681,5.0,0,0
,68726837,88156681,5.0,0,0
,30677689,88156681,5.0,0,0
,20058261,88156681,6.0,1,0
,86527252,88156681,3.0,0,0
,30300363,88156681,2.0,0,0
,18508406,88156681,5.0,0,0
,85477069,88156681,3.0,0,0
,60851757,30610044,2.0,0,0
,64233506,30610044,5.0,0,0
,24326347,30610044,4.0,0,0
,36632652,30610044,5.0,0,0
,37734886,30610044,4.0,0,0
,47156393,30610044,4.0,0,0
,68726837,30610044,4.0,0,0
,30677689,30610044,3.0,0,0
,20058261,30610044,3.0,0,0
,86527252,30610044,5.0,0,0
,30300363,30610044,4.0,0,0
,18508406,30610044,5.0,0,0
,85477069,30610044,5.0,0,0
,45458248,21267167,7.0,0,0
,52154487,21267167,1.0,0,0
,66135623,21267167,1.0,0,0
,72495350,21267167,2.0,0,0
,93099157,21267167,7.0,0,0
,81945846,21267167,1.0,0,0
,94399313,21267167,2.0,0,0
,94305207,21267167,7.0,0,0
,78246807,21267167,3.0,0,0
,8110448,21267167,7.0,0,0
,46378358,21267167,1.0,0,0
,80349071,21267167,1.0,0,0
,25586262,21267167,3.0,0,0
,10328088,21267167,7.0,0,0
,14285096,21267167,3.0,0,0
,68052636,21267167,1.0,0,0
,31530972,21267167,7.0,0,0
,94640189,21267167,1.0,0,0
,86338101,21267167,7.0,0,0
,81549904,21267167,2.0,0,0
,6417530,21267167,6.0,0,0
,77611172,21267167,6.0,0,0
,71391786,21267167,7.0,0,0
,87352033,21267167,6.0,0,0
,45458248,11851163,1.0,0,0
,52154487,11851163,2.0,0,0
,66135623,11851163,7.0,0,0
,72495350,11851163,7.0,0,0
,93099157,11851163,1.0,0,0
,81945846,11851163,6.0,0,0
,94399313,11851163,1.0,0,0
,94305207,11851163,1.0,0,0
,78246807,11851163,7.0,0,0
,8110448,11851163,2.0,0,0
,46378358,11851163,2.0,0,0
,80349071,11851163,7.0,0,0
,25586262,11851163,7.0,0,0
,10328088,11851163,1.0,0,0
,14285096,11851163,4.0,0,0
,68052636,11851163,4.0,0,0
,31530972,11851163,3.0,0,0
,94640189,11851163,7.0,0,0
,86338101,11851163,4.0,0,0
,81549904,11851163,3.0,0,0
,6417530,11851163,7.0,0,0
,77611172,11851163,7.0,0,0
,71391786,11851163,2.0,0,0
,87352033,11851163,3.0,0,0
,45458248,82259652,7.0,1,0
,52154487,82259652,3.0,0,0
,66135623,82259652,7.0,0,0
,72495350,82259652,3.0,0,0
,93099157,82259652,7.0,0,0
,81945846,82259652,2.0,0,0
,94399313,82259652,4.0,0,0
,94305207,82259652,3.0,0,0
,78246807,82259652,7.0,0,0
,8110448,82259652,1.0,0,0
,46378358,82259652,2.0,0,0
,80349071,82259652,7.0,0,0
,25586262,82259652,1.0,0,0
,10328088,82259652,7.0,0,0
,14285096,82259652,1.0,0,0
,68052636,82259652,3.0,0,0
,31530972,82259652,5.0,0,0
,94640189,82259652,7.0,0,0
,86338101,82259652,3.0,0,0
,81549904,82259652,1.0,0,0
,6417530,82259652,7.0,0,0
,77611172,82259652,1.0,0,0
,71391786,82259652,7.0,0,0
,87352033,82259652,1.0,0,0
,45458248,10322675,2.0,0,0
,52154487,10322675,7.0,0,0
,66135623,10322675,4.0,0,0
,72495350,10322675,5.0,0,0
,93099157,10322675,7.0,0,0
,81945846,10322675,3.0,0,0
,94399313,10322675,7.0,0,0
,94305207,10322675,2.0,0,0
,78246807,10322675,1.0,0,0
,8110448,10322675,5.0,0,0
,46378358,10322675,7.0,0,0
,80349071,10322675,2.0,0,0
,25586262,10322675,4.0,0,0
,10328088,10322675,7.0,0,0
,14285096,10322675,2.0,0,0
,68052636,10322675,7.0,0,0
,31530972,10322675,1.0,0,0
,94640189,10322675,2.0,0,0
,86338101,10322675,1.0,0,0
,81549904,10322675,7.0,0,0
,6417530,10322675,3.0,0,0
,77611172,10322675,5.0,0,0
,71391786,10322675,7.0,0,0
,87352033,10322675,4.0,0,0
,45458248,88156681,3.0,0,0
,52154487,88156681,7.0,0,0
,66135623,88156681,3.0,0,0
,72495350,88156681,7.0,0,0
,93099157,88156681,3.0,0,0
,81945846,88156681,4.0,0,0
,94399313,88156681,7.0,0,0
,94305207,88156681,4.0,0,0
,78246807,88156681,2.0,0,0
,8110448,88156681,4.0,0,0
,46378358,88156681,7.0,0,0
,80349071,88156681,6.0,0,0
,25586262,88156681,7.0,0,0
,10328088,88156681,4.0,0,0
,14285096,88156681,5.0,0,0
,68052636,88156681,7.0,0,0
,31530972,88156681,6.0,0,0
,94640189,88156681,3.0,0,0
,86338101,88156681,6.0,0,0
,81549904,88156681,7.0,0,0
,6417530,88156681,1.0,0,0
,77611172,88156681,7.0,0,0
,71391786,88156681,1.0,0,0
,87352033,88156681,2.0,0,0
,45458248,76070737,7.0,0,0
,52154487,76070737,5.0,0,0
,66135623,76070737,2.0,0,0
,72495350,76070737,4.0,0,0
,93099157,76070737,4.0,0,0
,81945846,76070737,7.0,0,0
,94399313,76070737,3.0,0,0
,94305207,76070737,7.0,0,0
,78246807,76070737,4.0,0,0
,8110448,76070737,7.0,0,0
,46378358,76070737,5.0,0,0
,80349071,76070737,5.0,0,0
,25586262,76070737,5.0,0,0
,10328088,76070737,3.0,0,0
,14285096,76070737,7.0,0,0
,68052636,76070737,6.0,0,0
,31530972,76070737,7.0,0,0
,94640189,76070737,5.0,0,0
,86338101,76070737,7.0,0,0
,81549904,76070737,4.0,0,0
,6417530,76070737,2.0,0,0
,77611172,76070737,2.0,0,0
,71391786,76070737,5.0,0,0
,87352033,76070737,7.0,0,0
,45458248,30610044,4.0,0,0
,52154487,30610044,4.0,0,0
,66135623,30610044,7.0,0,0
,72495350,30610044,1.0,0,0
,93099157,30610044,5.0,0,0
,81945846,30610044,7.0,0,0
,94399313,30610044,5.0,0,0
,94305207,30610044,6.0,0,0
,78246807,30610044,7.0,0,0
,8110448,30610044,3.0,0,0
,46378358,30610044,4.0,0,0
,80349071,30610044,7.0,0,0
,25586262,30610044,6.0,0,0
,10328088,30610044,5.0,0,0
,14285096,30610044,7.0,0,0
,68052636,30610044,2.0,0,0
,31530972,30610044,4.0,0,0
,94640189,30610044,7.0,0,0
,86338101,30610044,2.0,0,0
,81549904,30610044,6.0,0,0
,6417530,30610044,7.0,0,0
,77611172,30610044,3.0,0,0
,71391786,30610044,6.0,0,0
,87352033,30610044,7.0,0,0
,45458248,59890131,5.0,0,0
,52154487,59890131,7.0,0,0
,66135623,59890131,5.0,0,0
,72495350,59890131,7.0,1,0
,93099157,59890131,2.0,0,0
,81945846,59890131,7.0,0,0
,94399313,59890131,7.0,0,0
,94305207,59890131,5.0,0,0
,78246807,59890131,6.0,0,0
,8110448,59890131,6.0,0,0
,46378358,59890131,7.0,0,0
,80349071,59890131,4.0,0,0
,25586262,59890131,2.0,0,0
,10328088,59890131,2.0,0,0
,14285096,59890131,7.0,0,0
,68052636,59890131,7.0,0,0
,31530972,59890131,2.0,0,0
,94640189,59890131,4.0,0,0
,86338101,59890131,5.0,0,0
,81549904,59890131,7.0,0,0
,6417530,59890131,5.0,0,0
,77611172,59890131,4.0,0,0
,71391786,59890131,3.0,0,0
,87352033,59890131,7.0,0,0
,45458248,52594151,7.0,0,0
,52154487,52594151,6.0,0,0
,66135623,52594151,6.0,0,0
,72495350,52594151,7.0,0,0
,93099157,52594151,6.0,0,0
,81945846,52594151,5.0,0,0
,94399313,52594151,6.0,0,0
,94305207,52594151,7.0,0,0
,78246807,52594151,5.0,0,0
,8110448,52594151,7.0,0,0
,46378358,52594151,3.0,0,0
,80349071,52594151,3.0,0,0
,25586262,52594151,7.0,0,0
,10328088,52594151,6.0,0,0
,14285096,52594151,6.0,0,0
,68052636,52594151,5.0,0,0
,31530972,52594151,7.0,0,0
,94640189,52594151,6.0,0,0
,86338101,52594151,7.0,0,0
,81549904,52594151,5.0,0,0
,6417530,52594151,4.0,0,0
,77611172,52594151,7.0,0,0
,71391786,52594151,4.0,0,0
,87352033,52594151,5.0,0,0
,36912286,64568271,1.0,0,0
,70932320,64568271,1.0,0,0
,83673406,64568271,1.0,0,0
,3216569,64568271,1.0,0,0
,5217731,64568271,6.0,0,0
,8182901,64568271,1.0,0,0
,2228923,64568271,2.0,0,0
,64571290,64568271,7.0,1,0
,42764700,64568271,1.0,0,0
,22879297,64568271,1.0,0,0
,2189720,64568271,2.0,0,0
,10492249,64568271,2.0,0,0
,95029907,64568271,2.0,0,0
,36912286,11851163,4.0,0,0
,70932320,11851163,3.0,0,0
,83673406,11851163,4.0,0,0
,3216569,11851163,1.0,0,0
,5217731,11851163,2.0,0,0
,8182901,11851163,1.0,0,0
,2228923,11851163,1.0,0,0
,64571290,11851163,1.0,0,0
,42764700,11851163,2.0,0,0
,22879297,11851163,3.0,0,0
,2189720,11851163,1.0,0,0
,10492249,11851163,1.0,0,0
,95029907,11851163,4.0,0,0
,36912286,3475541,1.0,0,0
,70932320,3475541,1.0,0,0
,83673406,3475541,2.0,0,0
,3216569,3475541,4.0,0,0
,5217731,3475541,5.0,0,0
,8182901,3475541,3.0,0,0
,2228923,3475541,1.0,0,0
,64571290,3475541,3.0,0,0
,42764700,3475541,7.0,1,0
,22879297,3475541,6.0,0,0
,2189720,3475541,6.0,0,0
,10492249,3475541,1.0,0,0
,95029907,3475541,1.0,0,0
,36912286,64995386,5.0,0,0
,70932320,64995386,4.0,0,0
,83673406,64995386,2.0,0,0
,3216569,64995386,4.0,0,0
,5217731,64995386,1.0,0,0
,8182901,64995386,3.0,0,0
,2228923,64995386,5.0,0,0
,64571290,64995386,1.0,0,0
,42764700,64995386,2.0,0,0
,22879297,64995386,1.0,0,0
,2189720,64995386,2.0,0,0
,10492249,64995386,6.0,0,0
,95029907,64995386,6.0,0,0
,36912286,80297127,2.0,0,0
,70932320,80297127,2.0,0,0
,83673406,80297127,4.0,0,0
,3216569,80297127,2.0,0,0
,5217731,80297127,1.0,0,0
,8182901,80297127,2.0,0,0
,2228923,80297127,5.0,0,0
,64571290,80297127,4.0,0,0
,42764700,80297127,4.0,0,0
,22879297,80297127,6.0,0,0
,2189720,80297127,3.0,0,0
,10492249,80297127,3.0,0,0
,95029907,80297127,4.0,0,0
,36912286,21267167,5.0,0,0
,70932320,21267167,2.0,0,0
,83673406,21267167,1.0,0,0
,3216569,21267167,7.0,1,0
,5217731,21267167,3.0,0,0
,8182901,21267167,6.0,0,0
,2228923,21267167,4.0,0,0
,64571290,21267167,7.0,1,0
,42764700,21267167,1.0,0,0
,22879297,21267167,2.0,0,0
,2189720,21267167,1.0,0,0
,10492249,21267167,4.0,0,0
,95029907,21267167,3.0,0,0
,36912286,31561187,3.0,0,0
,70932320,31561187,5.0,0,0
,83673406,31561187,5.0,0,0
,3216569,31561187,3.0,0,0
,5217731,31561187,7.0,1,0
,8182901,31561187,4.0,0,0
,2228923,31561187,2.0,0,0
,64571290,31561187,3.0,0,0
,42764700,31561187,3.0,0,0
,22879297,31561187,5.0,0,0
,2189720,31561187,4.0,0,0
,10492249,31561187,2.0,0,0
,95029907,31561187,1.0,0,0
,36912286,11014176,3.0,0,0
,70932320,11014176,3.0,0,0
,83673406,11014176,6.0,0,0
,3216569,11014176,3.0,0,0
,5217731,11014176,3.0,0,0
,8182901,11014176,5.0,0,0
,2228923,11014176,3.0,0,0
,64571290,11014176,5.0,0,0
,42764700,11014176,3.0,0,0
,22879297,11014176,4.0,0,0
,2189720,11014176,3.0,0,0
,10492249,11014176,5.0,0,0
,95029907,11014176,2.0,0,0
,36912286,20369814,2.0,0,0
,70932320,20369814,4.0,0,0
,83673406,20369814,3.0,0,0
,3216569,20369814,6.0,0,0
,5217731,20369814,2.0,0,0
,8182901,20369814,2.0,0,0
,2228923,20369814,7.0,1,0
,64571290,20369814,2.0,0,0
,42764700,20369814,6.0,0,0
,22879297,20369814,2.0,0,0
,2189720,20369814,5.0,0,0
,10492249,20369814,5.0,0,0
,95029907,20369814,3.0,0,0
,36912286,38352842,6.0,0,0
,70932320,38352842,5.0,0,0
,83673406,38352842,3.0,0,0
,3216569,38352842,2.0,0,0
,5217731,38352842,5.0,0,0
,8182901,38352842,5.0,0,0
,2228923,38352842,4.0,0,0
,64571290,38352842,2.0,0,0
,42764700,38352842,4.0,0,0
,22879297,38352842,3.0,0,0
,2189720,38352842,5.0,0,0
,10492249,38352842,4.0,0,0
,95029907,38352842,6.0,0,0
,36912286,86712611,4.0,0,0
,70932320,86712611,7.0,1,0
,83673406,86712611,5.0,0,0
,3216569,86712611,5.0,0,0
,5217731,86712611,4.0,0,0
,8182901,86712611,4.0,0,0
,2228923,86712611,3.0,0,0
,64571290,86712611,6.0,0,0
,42764700,86712611,5.0,0,0
,22879297,86712611,4.0,0,0
,2189720,86712611,4.0,0,0
,10492249,86712611,3.0,0,0
,95029907,86712611,5.0,0,0
,36912286,15125641,6.0,0,0
,70932320,15125641,6.0,0,0
,83673406,15125641,6.0,0,0
,3216569,15125641,7.0,1,0
,5217731,15125641,4.0,0,0
,8182901,15125641,6.0,0,0
,2228923,15125641,6.0,0,0
,64571290,15125641,4.0,0,0
,42764700,15125641,5.0,0,0
,22879297,15125641,5.0,0,0
,2189720,15125641,6.0,0,0
,10492249,15125641,6.0,0,0
,95029907,15125641,5.0,0,0
,60771479,3475541,1.0,0,0
,48887088,3475541,1.0,0,0
,43906560,3475541,1.0,0,0
,38144980,3475541,5.0,0,0
,24299137,3475541,5.0,0,0
,61526300,3475541,1.0,0,0
,66322431,3475541,2.0,0,0
,8528811,3475541,3.0,0,0
,43367021,3475541,3.0,0,0
,60771479,64568271,1.0,0,0
,48887088,64568271,4.0,0,0
,43906560,64568271,5.0,0,0
,38144980,64568271,3.0,0,0
,24299137,64568271,1.0,0,0
,61526300,64568271,4.0,0,0
,66322431,64568271,2.0,0,0
,8528811,64568271,1.0,0,0
,43367021,64568271,4.0,0,0
,60771479,31561187,2.0,0,0
,48887088,31561187,3.0,0,0
,43906560,31561187,1.0,0,0
,38144980,31561187,6.0,0,0
,24299137,31561187,5.0,0,0
,61526300,31561187,6.0,0,0
,66322431,31561187,1.0,0,0
,8528811,31561187,1.0,0,0
,43367021,31561187,1.0,0,0
,60771479,11851163,2.0,0,0
,48887088,11851163,4.0,0,0
,43906560,11851163,3.0,0,0
,38144980,11851163,1.0,0,0
,24299137,11851163,7.0,1,0
,61526300,11851163,1.0,0,0
,66322431,11851163,3.0,0,0
,8528811,11851163,3.0,0,0
,43367021,11851163,2.0,0,0
,60771479,64995386,5.0,0,0
,48887088,64995386,2.0,0,0
,43906560,64995386,6.0,0,0
,38144980,64995386,1.0,0,0
,24299137,64995386,2.0,0,0
,61526300,64995386,7.0,1,0
,66322431,64995386,3.0,0,0
,8528811,64995386,2.0,0,0
,43367021,64995386,1.0,0,0
,60771479,11014176,4.0,0,0
,48887088,11014176,1.0,0,0
,43906560,11014176,5.0,0,0
,38144980,11014176,3.0,0,0
,24299137,11014176,3.0,0,0
,61526300,11014176,2.0,0,0
,66322431,11014176,6.0,0,0
,8528811,11014176,2.0,0,0
,43367021,11014176,3.0,0,0
,60771479,20369814,5.0,0,0
,48887088,20369814,2.0,0,0
,43906560,20369814,3.0,0,0
,38144980,20369814,2.0,0,0
,24299137,20369814,4.0,0,0
,61526300,20369814,5.0,0,0
,66322431,20369814,1.0,0,0
,8528811,20369814,4.0,0,0
,43367021,20369814,4.0,0,0
,60771479,21267167,3.0,0,0
,48887088,21267167,3.0,0,0
,43906560,21267167,2.0,0,0
,38144980,21267167,6.0,0,0
,24299137,21267167,2.0,0,0
,61526300,21267167,3.0,0,0
,66322431,21267167,5.0,0,0
,8528811,21267167,4.0,0,0
,43367021,21267167,2.0,0,0
,60771479,80297127,4.0,0,0
,48887088,80297127,5.0,0,0
,43906560,80297127,4.0,0,0
,38144980,80297127,4.0,0,0
,24299137,80297127,1.0,0,0
,61526300,80297127,3.0,0,0
,66322431,80297127,5.0,0,0
,8528811,80297127,5.0,0,0
,43367021,80297127,6.0,0,0
,60771479,38352842,6.0,0,0
,48887088,38352842,5.0,0,0
,43906560,38352842,4.0,0,0
,38144980,38352842,4.0,0,0
,24299137,38352842,3.0,0,0
,61526300,38352842,2.0,0,0
,66322431,38352842,4.0,0,0
,8528811,38352842,5.0,0,0
,43367021,38352842,5.0,0,0
,60771479,86712611,3.0,0,0
,48887088,86712611,6.0,0,0
,43906560,86712611,2.0,0,0
,38144980,86712611,5.0,0,0
,24299137,86712611,4.0,0,0
,61526300,86712611,4.0,0,0
,66322431,86712611,6.0,0,0
,8528811,86712611,6.0,0,0
,43367021,86712611,5.0,0,0
,60771479,15125641,6.0,0,0
,48887088,15125641,6.0,0,0
,43906560,15125641,6.0,0,0
,38144980,15125641,2.0,0,0
,24299137,15125641,6.0,0,0
,61526300,15125641,5.0,0,0
,66322431,15125641,4.0,0,0
,8528811,15125641,6.0,0,0
,43367021,15125641,6.0,0,0
,27187115,11851163,1.0,0,0
,55479901,11851163,4.0,0,0
,60321730,11851163,2.0,0,0
,63793674,11851163,2.0,0,0
,39597751,11851163,1.0,0,0
,16186781,11851163,2.0,0,0
,47357383,11851163,1.0,0,0
,12744248,11851163,7.0,1,0
,42593376,11851163,1.0,0,0
,18991045,11851163,1.0,0,0
,32436448,11851163,1.0,0,0
,27187115,21267167,2.0,0,0
,55479901,21267167,1.0,0,0
,60321730,21267167,4.0,0,0
,63793674,21267167,1.0,0,0
,39597751,21267167,3.0,0,0
,16186781,21267167,3.0,0,0
,47357383,21267167,1.0,0,0
,12744248,21267167,1.0,0,0
,42593376,21267167,1.0,0,0
,18991045,21267167,3.0,0,0
,32436448,21267167,6.0,0,0
,27187115,11014176,4.0,0,0
,55479901,11014176,3.0,0,0
,60321730,11014176,3.0,0,0
,63793674,11014176,3.0,0,0
,39597751,11014176,3.0,0,0
,16186781,11014176,4.0,0,0
,47357383,11014176,3.0,0,0
,12744248,11014176,1.0,0,0
,42593376,11014176,2.0,0,0
,18991045,11014176,1.0,0,0
,32436448,11014176,1.0,0,0
,27187115,64568271,3.0,0,0
,55479901,64568271,2.0,0,0
,60321730,64568271,1.0,0,0
,63793674,64568271,7.0,1,0
,39597751,64568271,2.0,0,0
,16186781,64568271,1.0,0,0
,47357383,64568271,4.0,0,0
,12744248,64568271,7.0,1,0
,42593376,64568271,4.0,0,0
,18991045,64568271,2.0,0,0
,32436448,64568271,2.0,0,0
,27187115,38352842,6.0,0,0
,55479901,38352842,2.0,0,0
,60321730,38352842,5.0,0,0
,63793674,38352842,1.0,0,0
,39597751,38352842,4.0,0,0
,16186781,38352842,1.0,0,0
,47357383,38352842,5.0,0,0
,12744248,38352842,2.0,0,0
,42593376,38352842,2.0,0,0
,18991045,38352842,4.0,0,0
,32436448,38352842,5.0,0,0
,27187115,31561187,1.0,0,0
,55479901,31561187,1.0,0,0
,60321730,31561187,1.0,0,0
,63793674,31561187,4.0,0,0
,39597751,31561187,5.0,0,0
,16186781,31561187,6.0,0,0
,47357383,31561187,5.0,0,0
,12744248,31561187,5.0,0,0
,42593376,31561187,3.0,0,0
,18991045,31561187,4.0,0,0
,32436448,31561187,4.0,0,0
,27187115,3475541,2.0,0,0
,55479901,3475541,6.0,0,0
,60321730,3475541,3.0,0,0
,63793674,3475541,4.0,0,0
,39597751,3475541,4.0,0,0
,16186781,3475541,5.0,0,0
,47357383,3475541,2.0,0,0
,12744248,3475541,3.0,0,0
,42593376,3475541,6.0,0,0
,18991045,3475541,2.0,0,0
,32436448,3475541,2.0,0,0
,27187115,20369814,5.0,0,0
,55479901,20369814,5.0,0,0
,60321730,20369814,6.0,0,0
,63793674,20369814,2.0,0,0
,39597751,20369814,1.0,0,0
,16186781,20369814,2.0,0,0
,47357383,20369814,2.0,0,0
,12744248,20369814,2.0,0,0
,42593376,20369814,3.0,0,0
,18991045,20369814,5.0,0,0
,32436448,20369814,7.0,1,0
,27187115,86712611,3.0,0,0
,55479901,86712611,3.0,0,0
,60321730,86712611,2.0,0,0
,63793674,86712611,7.0,1,0
,39597751,86712611,5.0,0,0
,16186781,86712611,3.0,0,0
,47357383,86712611,4.0,0,0
,12744248,86712611,4.0,0,0
,42593376,86712611,6.0,0,0
,18991045,86712611,5.0,0,0
,32436448,86712611,4.0,0,0
,27187115,15125641,6.0,0,0
,55479901,15125641,6.0,0,0
,60321730,15125641,4.0,0,0
,63793674,15125641,6.0,0,0
,39597751,15125641,2.0,0,0
,16186781,15125641,6.0,0,0
,47357383,15125641,6.0,0,0
,12744248,15125641,4.0,0,0
,42593376,15125641,5.0,0,0
,18991045,15125641,3.0,0,0
,32436448,15125641,3.0,0,0
,27187115,80297127,4.0,0,0
,55479901,80297127,4.0,0,0
,60321730,80297127,5.0,0,0
,63793674,80297127,5.0,0,0
,39597751,80297127,6.0,0,0
,16186781,80297127,4.0,0,0
,47357383,80297127,6.0,0,0
,12744248,80297127,3.0,0,0
,42593376,80297127,4.0,0,0
,18991045,80297127,6.0,0,0
,32436448,80297127,5.0,0,0
,27187115,95362201,5.0,0,0
,55479901,95362201,5.0,0,0
,60321730,95362201,6.0,0,0
,63793674,95362201,3.0,0,0
,39597751,95362201,7.0,1,0
,16186781,95362201,5.0,0,0
,47357383,95362201,3.0,0,0
,12744248,95362201,5.0,0,0
,42593376,95362201,5.0,0,0
,18991045,95362201,6.0,0,0
,32436448,95362201,3.0,0,0
,58209963,11851163,2.0,0,0
,13281479,11851163,2.0,0,0
,19798054,11851163,3.0,0,0
,87952500,11851163,3.0,0,0
,49151689,11851163,1.0,0,0
,24705282,11851163,1.0,0,0
,10378819,11851163,6.0,0,0
,16491276,11851163,1.0,0,0
,50462640,11851163,3.0,0,0
,65159415,11851163,3.0,0,0
,94151827,11851163,3.0,0,0
,75055046,11851163,2.0,0,0
,94594180,11851163,1.0,0,0
,58209963,31561187,1.0,0,0
,13281479,31561187,1.0,0,0
,19798054,31561187,1.0,0,0
,87952500,31561187,1.0,0,0
,49151689,31561187,5.0,0,0
,24705282,31561187,4.0,0,0
,10378819,31561187,2.0,0,0
,16491276,31561187,2.0,0,0
,50462640,31561187,1.0,0,0
,65159415,31561187,4.0,0,0
,94151827,31561187,4.0,0,0
,75055046,31561187,5.0,0,0
,94594180,31561187,2.0,0,0
,58209963,64568271,3.0,0,0
,13281479,64568271,5.0,0,0
,19798054,64568271,3.0,0,0
,87952500,64568271,2.0,0,0
,49151689,64568271,2.0,0,0
,24705282,64568271,3.0,0,0
,10378819,64568271,2.0,0,0
,16491276,64568271,2.0,0,0
,50462640,64568271,1.0,0,0
,65159415,64568271,1.0,0,0
,94151827,64568271,2.0,0,0
,75055046,64568271,4.0,0,0
,94594180,64568271,6.0,0,0
,58209963,3475541,2.0,0,0
,13281479,3475541,3.0,0,0
,19798054,3475541,1.0,0,0
,87952500,3475541,1.0,0,0
,49151689,3475541,1.0,0,0
,24705282,3475541,1.0,0,0
,10378819,3475541,5.0,0,0
,16491276,3475541,3.0,0,0
,50462640,3475541,5.0,0,0
,65159415,3475541,4.0,0,0
,94151827,3475541,3.0,0,0
,75055046,3475541,3.0,0,0
,94594180,3475541,5.0,0,0
,58209963,21267167,1.0,0,0
,13281479,21267167,2.0,0,0
,19798054,21267167,5.0,0,0
,87952500,21267167,4.0,0,0
,49151689,21267167,3.0,0,0
,24705282,21267167,3.0,0,0
,10378819,21267167,3.0,0,0
,16491276,21267167,7.0,1,0
,50462640,21267167,2.0,0,0
,65159415,21267167,1.0,0,0
,94151827,21267167,1.0,0,0
,75055046,21267167,4.0,0,0
,94594180,21267167,3.0,0,0
,58209963,38352842,3.0,0,0
,13281479,38352842,1.0,0,0
,19798054,38352842,5.0,0,0
,87952500,38352842,2.0,0,0
,49151689,38352842,7.0,1,0
,24705282,38352842,5.0,0,0
,10378819,38352842,1.0,0,0
,16491276,38352842,3.0,0,0
,50462640,38352842,2.0,0,0
,65159415,38352842,2.0,0,0
,94151827,38352842,4.0,0,0
,75055046,38352842,2.0,0,0
,94594180,38352842,2.0,0,0
,58209963,86712611,4.0,0,0
,13281479,86712611,5.0,0,0
,19798054,86712611,4.0,0,0
,87952500,86712611,6.0,0,0
,49151689,86712611,2.0,0,0
,24705282,86712611,2.0,0,0
,10378819,86712611,1.0,0,0
,16491276,86712611,3.4,0,0
,50462640,86712611,5.0,0,0
,65159415,86712611,3.0,0,0
,94151827,86712611,1.0,0,0
,75055046,86712611,1.0,0,0
,94594180,86712611,4.0,0,0
,58209963,11014176,5.0,0,0
,13281479,11014176,4.0,0,0
,19798054,11014176,4.0,0,0
,87952500,11014176,3.0,0,0
,49151689,11014176,3.0,0,0
,24705282,11014176,2.0,0,0
,10378819,11014176,4.0,0,0
,16491276,11014176,1.0,0,0
,50462640,11014176,3.0,0,0
,65159415,11014176,6.0,0,0
,94151827,11014176,5.0,0,0
,75055046,11014176,5.0,0,0
,94594180,11014176,1.0,0,0
,58209963,80297127,4.0,0,0
,13281479,80297127,3.0,0,0
,19798054,80297127,2.0,0,0
,87952500,80297127,5.0,0,0
,49151689,80297127,4.0,0,0
,24705282,80297127,5.0,0,0
,10378819,80297127,4.0,0,0
,16491276,80297127,5.0,0,0
,50462640,80297127,4.0,0,0
,65159415,80297127,5.0,0,0
,94151827,80297127,5.0,0,0
,75055046,80297127,1.0,0,0
,94594180,80297127,6.0,0,0
,58209963,20369814,6.0,0,0
,13281479,20369814,4.0,0,0
,19798054,20369814,2.0,0,0
,87952500,20369814,7.0,1,0
,49151689,20369814,4.0,0,0
,24705282,20369814,4.0,0,0
,10378819,20369814,3.0,0,0
,16491276,20369814,4.0,0,0
,50462640,20369814,6.0,0,0
,65159415,20369814,2.0,0,0
,94151827,20369814,2.0,0,0
,75055046,20369814,6.0,0,0
,94594180,20369814,4.0,0,0
,58209963,95362201,5.0,0,0
,13281479,95362201,6.0,0,0
,19798054,95362201,6.0,0,0
,87952500,95362201,5.0,0,0
,49151689,95362201,7.0,1,0
,24705282,95362201,6.0,0,0
,10378819,95362201,5.0,0,0
,16491276,95362201,7.0,1,0
,50462640,95362201,6.0,0,0
,65159415,95362201,5.0,0,0
,94151827,95362201,6.0,0,0
,75055046,95362201,3.0,0,0
,94594180,95362201,5.0,0,0
